SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date,Community
Vacant/Abandoned Building,12-00134370,01/31/2012,Rear,,Open,REAR,Vacant,False,False,1456,W,74TH,ST,60636.0,1167723.73012582,1855666.50542921,17.0,7.0,67.0,41.75949093979521,-87.66086093688743,"(41.7594909397952, -87.66086093688743)",2012-01-31,67
Vacant/Abandoned Building,12-00134448,01/31/2012,Front,,Open,FRONT,Vacant,False,False,1279,W,74TH,ST,60636.0,1168898.66488414,1855699.9102993999,17.0,7.0,67.0,41.75955732252394,-87.65655386276043,"(41.75955732252394, -87.65655386276042)",2012-01-31,67
Vacant/Abandoned Building,12-00134524,01/31/2012,Rear,,Open,REAR,Vacant,True,False,1306,W,73RD,PL,60636.0,1168683.59157808,1856026.43861784,17.0,7.0,67.0,41.76045799980034,-87.65733269842207,"(41.760457999800344, -87.65733269842208)",2012-01-31,67
Vacant/Abandoned Building,12-00134539,01/31/2012,Front,,Open,ALL AROUND,Vacant,False,False,5727,S,LOOMIS,BLVD,60636.0,1167973.99878081,1866771.97189384,16.0,7.0,67.0,41.789960370575116,-87.65962485827622,"(41.78996037057512, -87.65962485827622)",2012-01-31,67
Vacant/Abandoned Building,12-00134588,01/31/2012,Front,,Open,ALL AROUND,Vacant,False,False,5919,S,RACINE,AVE,60636.0,1169333.43221858,1865534.86989241,16.0,7.0,68.0,41.78653627731824,-87.65467601244896,"(41.786536277318234, -87.65467601244895)",2012-01-31,67
Vacant/Abandoned Building,12-00135205,01/31/2012,Front,,Open,,Vacant,False,True,10100,S,LAFAYETTE,AVE,60628.0,1177705.55613139,1837999.75267479,9.0,5.0,49.0,41.710791215337856,-87.62481095882951,"(41.71079121533785, -87.62481095882951)",2012-01-31,49
Vacant/Abandoned Building,12-00135208,01/31/2012,Front,,Open,,Vacant,False,True,10105,S,LAFAYETTE,AVE,60628.0,1177706.35613139,1837966.25267479,9.0,5.0,49.0,41.71069926869263,-87.62480903857319,"(41.71069926869263, -87.62480903857319)",2012-01-31,49
Vacant/Abandoned Building,12-00135331,01/31/2012,,,,,,,,2109,S,HOMAN,AVE,60623.0,1154021.02171039,1889792.74379362,24.0,10.0,30.0,41.85342103720747,-87.71017461595511,"(41.85342103720747, -87.71017461595511)",2012-01-31,30
Vacant/Abandoned Building,12-00135362,01/31/2012,,,,,,,,2653,N,NEW ENGLAND,AVE,60707.0,1129971.64251993,1916877.37291878,36.0,25.0,18.0,41.92819008235545,-87.79782542656338,"(41.92819008235545, -87.79782542656338)",2012-01-31,18
Vacant/Abandoned Building,12-00135524,01/31/2012,Front,,Open,FRONT,Vacant,False,False,6441,S,HONORE,ST,60636.0,1165119.38670437,1861960.96381228,15.0,7.0,67.0,41.77681925597193,-87.67022796638986,"(41.77681925597193, -87.67022796638987)",2012-01-31,67
Vacant/Abandoned Building,12-00135534,01/31/2012,Front,,Open,,Vacant,False,False,6602,S,ABERDEEN,ST,60621.0,1170118.42160733,1861027.50399978,17.0,7.0,68.0,41.77415048932232,-87.65192879576288,"(41.774150489322324, -87.65192879576288)",2012-01-31,68
Vacant/Abandoned Building,12-00135562,01/31/2012,Front,,Open,FRONT,Vacant,False,False,1949,W,68TH,ST,60636.0,1164445.6098848998,1859568.72791917,17.0,7.0,67.0,41.770268870143106,-87.67276537636342,"(41.770268870143106, -87.6727653763634)",2012-01-31,67
Vacant/Abandoned Building,12-00135570,01/31/2012,Front,,Open,FRONT,Vacant,False,False,6958,S,WENTWORTH,AVE,60621.0,1176162.9271253,1858838.92563289,6.0,7.0,69.0,41.768011228843626,-87.62983649346924,"(41.768011228843626, -87.62983649346924)",2012-01-31,69
Vacant/Abandoned Building,12-00135595,01/31/2012,Rear,,Open,REAR,Vacant,False,False,6804,S,WINCHESTER,AVE,60636.0,1164530.0098849,1859543.92791917,17.0,7.0,67.0,41.770199036346824,-87.67245669797684,"(41.77019903634682, -87.67245669797683)",2012-01-31,67
Vacant/Abandoned Building,12-00135617,01/31/2012,Rear,,Open,,Vacant,False,False,6805,S,WINCHESTER,AVE,60636.0,1164530.2098849,1859537.22791917,17.0,7.0,67.0,41.77018064642115,-87.67245615357169,"(41.77018064642116, -87.67245615357169)",2012-01-31,67
Vacant/Abandoned Building,12-00135635,01/31/2012,Front,,Open,FRONT,Vacant,False,False,6812,S,HERMITAGE,AVE,60636.0,1165854.24121228,1859520.51352858,17.0,7.0,67.0,41.77010675906211,-87.66760326445936,"(41.77010675906211, -87.66760326445936)",2012-01-31,67
Vacant/Abandoned Building,12-00135652,01/31/2012,,,,,,,,5929,N,ARTESIAN,AVE,60659.0,1158917.04916659,1939299.07402406,40.0,20.0,2.0,41.98917114228093,-87.69084303298145,"(41.98917114228093, -87.69084303298146)",2012-01-31,2
Vacant/Abandoned Building,12-00135871,01/31/2012,Rear,,Open,,Vacant,False,False,6933,S,PAULINA,ST,60636.0,1166207.93342714,1858725.31072366,17.0,7.0,67.0,41.76791709703168,-87.66632937899557,"(41.76791709703168, -87.66632937899558)",2012-01-31,67
Vacant/Abandoned Building,12-00136598,01/31/2012,Front,,Open,FRONT HOUSE HAS WIDOWS OPE AAND COACH HOUSE HAS DOORS MISSING,Vacant,False,True,5420,W,WALTON,ST,60651.0,1139978.15378666,1905802.55006842,37.0,15.0,25.0,41.8976221356064,-87.76132593566956,"(41.897622135606404, -87.76132593566955)",2012-01-31,25
Vacant/Abandoned Building,12-00136800,01/31/2012,,,,,,,,7330,S,YATES,BLVD,60649.0,1193477.18679705,1856821.39007589,7.0,3.0,43.0,41.76206882128893,-87.56643865214069,"(41.76206882128892, -87.56643865214069)",2012-01-31,43
Vacant/Abandoned Building,12-00136924,01/31/2012,Front,,Open,,Vacant,True,False,5012,S,PRAIRIE,AVE,60615.0,1178889.55372835,1871850.03482125,3.0,2.0,38.0,41.803653350839355,-87.61944624023104,"(41.80365335083935, -87.61944624023103)",2012-01-31,38
Vacant/Abandoned Building,12-00137006,01/31/2012,Front,,Open,,Vacant,False,False,12822,S,UNION,AVE,60628.0,1173994.3538286998,1819751.37288411,34.0,5.0,53.0,41.66079779430796,-87.63894076879656,"(41.66079779430796, -87.63894076879656)",2012-01-31,53
Vacant/Abandoned Building,12-00137013,01/31/2012,Front,,Open,FRONT & BACK,Vacant,True,True,6212,S,JUSTINE,ST,60636.0,1167068.98943039,1863532.13259113,16.0,7.0,67.0,41.78108926607317,-87.66303588285031,"(41.781089266073174, -87.66303588285032)",2012-01-31,67
Vacant/Abandoned Building,12-00137093,01/31/2012,Rear,,Boarded,THEY ARE ENTERING IN THE BACK AND SIDE WINDOW.,Vacant,False,True,5114,S,SPRINGFIELD,AVE,60632.0,1151233.55996901,1870424.44002577,23.0,8.0,62.0,41.80032686920049,-87.72091241069354,"(41.800326869200504, -87.72091241069354)",2012-01-31,62
Vacant/Abandoned Building,12-00137128,01/31/2012,Rear,,Open,REAR DOOR,Vacant,False,True,5638,S,DAMEN,AVE,60636.0,1163987.96583299,1867264.18512855,15.0,7.0,67.0,41.791395849991716,-87.67422670067788,"(41.79139584999171, -87.67422670067788)",2012-01-31,67
Vacant/Abandoned Building,12-00138002,01/31/2012,Front,,Open,THRU THE FRONT WINDOW BOARD IS OFF,Vacant,False,False,148,S,FRANCISCO,AVE,60612.0,1157080.98193432,1899146.14282363,2.0,11.0,27.0,41.87902624907085,-87.69868963833163,"(41.879026249070854, -87.69868963833162)",2012-01-31,27
Vacant/Abandoned Building,12-00138043,01/31/2012,Front,,Open,DOOR TO THE WINDOW IS OPEN,Vacant,False,True,4217,S,UNION,AVE,60609.0,1172339.08851839,1876791.76189663,11.0,9.0,61.0,41.817360728717546,-87.64332441236088,"(41.817360728717546, -87.64332441236087)",2012-01-31,61
Vacant/Abandoned Building,12-00138092,01/31/2012,Front,,Boarded,,Vacant,False,True,641,N,TROY,ST,60612.0,1155261.48181145,1904103.53650329,27.0,13.0,23.0,41.89266654868917,-87.70523730992096,"(41.892666548689164, -87.70523730992095)",2012-01-31,23
Vacant/Abandoned Building,12-00138166,01/31/2012,Front,,Open,?,Vacant,False,False,7755,S,CHRISTIANA,AVE,60652.0,1155394.754498,1852975.84521787,18.0,8.0,70.0,41.752362925215174,-87.70611858987526,"(41.75236292521517, -87.70611858987525)",2012-01-31,70
Vacant/Abandoned Building,12-00138426,01/31/2012,Front,,Boarded,,Vacant,False,False,6142,S,ADA,ST,60636.0,1168369.10701026,1864016.25490842,16.0,7.0,67.0,41.78238984723777,-87.6582554446709,"(41.78238984723777, -87.65825544467091)",2012-01-31,67
Vacant/Abandoned Building,12-00138619,01/31/2012,Front,,Open,DOORS AND WINDOWS,Vacant,False,False,6932,S,ABERDEEN,ST,60621.0,1170179.15846884,1858838.75802352,17.0,7.0,68.0,41.7681429792969,-87.6517697297942,"(41.768142979296904, -87.6517697297942)",2012-01-31,68
Vacant/Abandoned Building,12-00138723,01/31/2012,Front,,Open,WOOD OFF THE GARAGE DOOR,Vacant,False,True,4145,S,ARTESIAN,AVE,60632.0,1160708.9741178001,1877103.84941582,12.0,9.0,58.0,41.81846548698647,-87.68597840277937,"(41.81846548698647, -87.68597840277938)",2012-01-31,58
Vacant/Abandoned Building,12-00138839,01/31/2012,Front,,Open,FRONT AND REAR DOORS,Vacant,False,True,6925,S,PEORIA,ST,60621.0,1171500.77480889,1858922.02286876,17.0,7.0,68.0,41.76834262753917,-87.64692295704188,"(41.76834262753917, -87.64692295704187)",2012-01-31,68
Vacant/Abandoned Building,12-00138904,01/31/2012,Front,,Open,"FRONT AND REAR DOORS, ALL WINDOWS",Vacant,True,True,10342,S,AVENUE M,,60617.0,1201500.35592159,1836987.18638532,10.0,4.0,52.0,41.70744232950478,-87.53770547507332,"(41.70744232950478, -87.53770547507331)",2012-01-31,52
Vacant/Abandoned Building,12-00138963,01/31/2012,Front,,Open,?,Vacant,False,False,3001,N,ALBANY,AVE,60618.0,1155190.61611919,1919789.22677116,35.0,14.0,21.0,41.935710828042744,-87.7050755851557,"(41.93571082804274, -87.70507558515568)",2012-01-31,21
Vacant/Abandoned Building,12-00139119,01/31/2012,Front,,Open,"FRONT AND REAR DOORS, ALL WINDOWS",Vacant,False,True,8526,S,BURLEY,AVE,60617.0,1199291.90636819,1849058.42701318,10.0,4.0,46.0,41.74062249696589,-87.54538804461994,"(41.740622496965884, -87.54538804461993)",2012-01-31,46
Vacant/Abandoned Building,12-00139153,01/31/2012,Front,,Open,ALL DOORS AND WINDOWS,Vacant,False,True,6314,S,ARTESIAN,AVE,60629.0,1161123.66527829,1862719.11449598,15.0,8.0,66.0,41.778983341019824,-87.68485525123577,"(41.778983341019824, -87.68485525123577)",2012-01-31,66
Vacant/Abandoned Building,12-00089944,01/20/2012,,,,,,,,4625,S,WALLACE,ST,60609.0,1173074.3004869,1874131.33368547,11.0,9.0,61.0,41.81004402403754,-87.64070611979986,"(41.81004402403754, -87.64070611979986)",2012-01-20,61
Vacant/Abandoned Building,12-00062695,01/13/2012,,,,,,,,3008,W,107TH,ST,60655.0,1158096.0637011002,1833526.16011773,19.0,22.0,74.0,41.698935216562155,-87.69674644932795,"(41.698935216562155, -87.69674644932795)",2012-01-13,74
Vacant/Abandoned Building,12-00059051,01/13/2012,Front,,Open,ALL AROUND,Vacant,False,False,9854,S,CHARLES,ST,60643.0,1167538.06417777,1839494.23151597,19.0,22.0,72.0,41.71511584962053,-87.66200374326056,"(41.715115849620524, -87.66200374326054)",2012-01-13,72
Vacant/Abandoned Building,12-00111196,01/25/2012,Rear,,Open,FRONT AND BACK,Vacant,False,True,2115,E,96TH,PL,60617.0,1191714.10997973,1841386.48999525,7.0,4.0,51.0,41.71975700944157,-87.57339998218265,"(41.719757009441565, -87.57339998218265)",2012-01-25,51
Vacant/Abandoned Building,12-00138902,01/31/2012,Front,,Open,SIDE DOOR OPEN,Vacant,False,True,9619,S,HOXIE,AVE,60617.0,1195058.62008628,1841530.87508207,7.0,4.0,51.0,41.72007155035971,-87.56114548544457,"(41.72007155035971, -87.56114548544457)",2012-01-31,51
Vacant/Abandoned Building,12-00065611,01/15/2012,Rear,,Open,REAR,Vacant,True,False,412,E,90TH,ST,60619.0,1180570.51569481,1845398.22670992,6.0,6.0,44.0,41.7310283874955,-87.61409259887384,"(41.7310283874955, -87.61409259887384)",2012-01-15,44
Vacant/Abandoned Building,12-00066352,01/15/2012,Front,,Open,,Vacant,False,True,723,E,91ST,ST,60619.0,1182646.10303204,1844795.20447309,6.0,6.0,44.0,41.72932577844658,-87.6065077078772,"(41.72932577844658, -87.60650770787721)",2012-01-15,44
Vacant/Abandoned Building,12-00118963,01/27/2012,Front,,Open,FRONT,Vacant,False,False,9200,S,INDIANA,AVE,60619.0,1179207.67179909,1844025.32619596,6.0,6.0,49.0,41.727292119783705,-87.6191268759455,"(41.727292119783705, -87.61912687594548)",2012-01-27,49
Vacant/Abandoned Building,12-00129795,01/30/2012,Front,,Open,FRONT,Vacant,False,False,8122,S,RHODES,AVE,60619.0,1181315.30982291,1851268.17732997,6.0,6.0,44.0,41.74711909657022,-87.61118373240518,"(41.74711909657022, -87.61118373240518)",2012-01-30,44
Vacant/Abandoned Building,12-00043411,01/10/2012,Rear,,Open,,Vacant,False,False,8614,S,VERNON,AVE,60619.0,1180861.11826901,1847977.06163399,6.0,6.0,44.0,41.73809834692339,-87.61294895370726,"(41.73809834692338, -87.61294895370727)",2012-01-10,44
Vacant/Abandoned Building,12-00064017,01/14/2012,Front,,Open,DOORS/ WINDOWS,Vacant,False,False,6440,S,WINCHESTER,AVE,60636.0,1164462.97713032,1861950.75261748,15.0,7.0,67.0,41.77680509931482,-87.67263463559138,"(41.77680509931482, -87.67263463559138)",2012-01-14,67
Vacant/Abandoned Building,12-00122317,01/27/2012,Front,,Open,,Vacant,True,False,7915,S,WOODLAWN,AVE,60619.0,1185589.01681037,1852686.36991736,8.0,4.0,45.0,41.750911267499866,-87.59547932602034,"(41.75091126749987, -87.59547932602035)",2012-01-27,45
Vacant/Abandoned Building,12-00100383,01/23/2012,Front,,Open,WINDOWS ON 2ND FLOOR,Vacant,False,True,5251,S,UNION,AVE,60609.0,1172524.98461947,1870054.11918872,3.0,9.0,61.0,41.79886786100917,-87.64284106733083,"(41.798867861009164, -87.64284106733083)",2012-01-23,61
Vacant/Abandoned Building,12-00030305,01/07/2012,Rear,,Open,ALLEY,Vacant,False,False,5441,S,UNION,AVE,60609.0,1172562.73049261,1868628.4339043999,3.0,9.0,61.0,41.79495479741311,-87.64274464753748,"(41.794954797413105, -87.64274464753748)",2012-01-07,61
Vacant/Abandoned Building,12-00123970,01/28/2012,Front,,Open,,Vacant,False,False,817,W,49TH,PL,60609.0,1171693.32327556,1872029.72037984,3.0,9.0,61.0,41.804307410940055,-87.64583299717789,"(41.804307410940055, -87.64583299717789)",2012-01-28,61
Vacant/Abandoned Building,12-00121416,01/27/2012,Rear,,Open,NONE RIGHT NOW,Vacant,False,False,8436,S,PEORIA,ST,60620.0,1171777.03492743,1848898.49186922,21.0,6.0,71.0,41.740830719302465,-87.64620377582588,"(41.74083071930247, -87.64620377582588)",2012-01-27,71
Vacant/Abandoned Building,12-00064296,01/14/2012,Front,,Open,ALL THE WINDOWS ARE BUSTED OUT,Vacant,False,True,6454,S,SEELEY,AVE,60636.0,1163805.17118808,1861840.13939559,15.0,7.0,67.0,41.77651540495531,-87.67504924094563,"(41.77651540495531, -87.67504924094563)",2012-01-14,67
Vacant/Abandoned Building,12-00073749,01/17/2012,Front,,Open,FRONT,Vacant,False,False,9855,S,WOODLAWN,AVE,60628.0,1185942.89986745,1839869.6633141998,8.0,5.0,50.0,41.715732511663745,-87.5945856651258,"(41.71573251166374, -87.59458566512582)",2012-01-17,50
Vacant/Abandoned Building,12-00125854,01/29/2012,Garage,,Open,SIDE DOOR,Vacant,False,True,818,E,88TH,ST,60619.0,1183298.67791098,1846808.41946824,8.0,6.0,44.0,41.73483512397458,-87.6040546937029,"(41.734835123974584, -87.6040546937029)",2012-01-29,44
Vacant/Abandoned Building,12-00033454,01/09/2012,Rear,,Open,ALL OVER,Vacant,False,True,9900,S,CLYDE,AVE,60617.0,1192147.27978649,1839752.22269891,7.0,4.0,51.0,41.71526191168285,-87.5718663732738,"(41.71526191168285, -87.57186637327382)",2012-01-09,51
Vacant/Abandoned Building,12-00082743,01/19/2012,Front,,Open,FRONT AND REAR,Vacant,False,False,2501,E,95TH,ST,60617.0,1194442.30259153,1842452.22066965,7.0,4.0,51.0,41.72261495630863,-87.56337266590782,"(41.722614956308625, -87.56337266590782)",2012-01-19,48
Vacant/Abandoned Building,12-00095735,01/23/2012,Front,,Open,FRONT AND REAR DOORS,Vacant,True,False,9951,S,YATES,AVE,60617.0,1194134.35718189,1839460.62920473,7.0,4.0,51.0,41.714413295412065,-87.56459845269856,"(41.714413295412065, -87.56459845269856)",2012-01-23,51
Vacant/Abandoned Building,12-00135233,01/31/2012,Rear,,Open,,Vacant,False,False,8533,S,BURNHAM,AVE,60617.0,1196303.88240573,1848931.920995,7.0,4.0,46.0,41.74034990836165,-87.55633981350974,"(41.74034990836166, -87.55633981350974)",2012-01-31,46
Vacant/Abandoned Building,12-00063953,01/14/2012,Rear,,Open,,Vacant,False,True,3010,E,80TH,PL,60617.0,1197699.8869918,1852174.78461041,7.0,4.0,46.0,41.74921386622561,-87.55111712027073,"(41.74921386622561, -87.55111712027073)",2012-01-14,46
Vacant/Abandoned Building,12-00115632,01/26/2012,Rear,,Open,,Vacant,False,False,9012,S,MERRILL,AVE,60617.0,1192077.31609586,1845637.30298442,7.0,4.0,48.0,41.73141284772653,-87.57193197199993,"(41.731412847726524, -87.57193197199994)",2012-01-26,48
Vacant/Abandoned Building,12-00077212,01/18/2012,,,,,,,,412,E,89TH,PL,60619.0,1180561.88428723,1845730.53328403,6.0,6.0,44.0,41.73194047467037,-87.61411404631241,"(41.73194047467037, -87.61411404631241)",2012-01-18,44
Vacant/Abandoned Building,12-00119340,01/27/2012,,,,,,,,6529,S,FAIRFIELD,AVE,60629.0,1159168.4426855,1861222.03849627,15.0,8.0,66.0,41.77491538775259,-87.69206424385705,"(41.77491538775259, -87.69206424385703)",2012-01-27,66
Vacant/Abandoned Building,12-00039342,01/09/2012,Front,,Open,,Occupied,False,True,8435,S,MARYLAND,AVE,60619.0,1183362.23703303,1849230.88847204,8.0,6.0,44.0,41.741481169575856,-87.60374660542607,"(41.74148116957585, -87.60374660542607)",2012-01-09,44
Vacant/Abandoned Building,12-00073833,01/17/2012,Garage,,Open,GARAGE DOORS,Vacant,False,False,7819,S,SEELEY,AVE,60620.0,1164053.27151135,1852795.54668522,18.0,6.0,71.0,41.75169056557968,-87.67439371621302,"(41.75169056557968, -87.67439371621302)",2012-01-17,71
Vacant/Abandoned Building,12-00061167,01/13/2012,Rear,,Open,ALL OVER,Vacant,False,True,5915,S,HERMITAGE,AVE,60636.0,1165692.5499076,1865466.7519159,15.0,7.0,67.0,41.786427439007824,-87.66802732590538,"(41.78642743900782, -87.66802732590538)",2012-01-13,67
Vacant/Abandoned Building,12-00040149,01/10/2012,Front,,Open,FRONT DOOR,Vacant,False,False,8401,S,HOYNE,AVE,60620.0,1163822.20799282,1848924.04136658,18.0,6.0,71.0,41.74107143281621,-87.67534894683192,"(41.741071432816206, -87.6753489468319)",2012-01-10,71
Vacant/Abandoned Building,12-00091197,01/21/2012,Front,,Open,FRONT,Vacant,False,False,7228,S,WOOD,ST,60636.0,1165601.53272798,1856754.57569537,17.0,7.0,67.0,41.76252201539794,-87.66860794438841,"(41.76252201539794, -87.66860794438841)",2012-01-21,67
Vacant/Abandoned Building,12-00105933,01/24/2012,Front,,Open,"FRONT, REAR",Vacant,False,True,7329,S,WINCHESTER,AVE,60636.0,1164624.74808964,1856061.79089017,17.0,7.0,67.0,41.76064157462911,-87.67220753262632,"(41.76064157462911, -87.67220753262633)",2012-01-24,67
Vacant/Abandoned Building,12-00043915,01/10/2012,Front,,Open,FRONT,Vacant,False,True,933,N,LOCKWOOD,AVE,60651.0,1140853.06981112,1905708.13590936,37.0,15.0,25.0,41.89734699994404,-87.75811474950791,"(41.89734699994404, -87.75811474950791)",2012-01-10,25
Vacant/Abandoned Building,12-00064089,01/14/2012,Front,,Open,FRONT DOOR,Vacant,False,True,10333,S,VERNON,AVE,60628.0,1181070.3805987,1836545.79562498,9.0,5.0,49.0,41.706724729506654,-87.61253294114681,"(41.706724729506654, -87.61253294114682)",2012-01-14,49
Vacant/Abandoned Building,12-00119908,01/27/2012,Front,,Open,FRONT AND REAR,Vacant,False,True,322,W,109TH,ST,60628.0,1176074.68302332,1832646.04150353,34.0,5.0,49.0,41.69613653178801,-87.63094343463986,"(41.69613653178801, -87.63094343463986)",2012-01-27,49
Vacant/Abandoned Building,12-00007793,01/03/2012,Front,,Open,ALL WINDOWS AND DOORS,Vacant,False,True,2512,W,LITHUANIAN PLAZA,CT,60629.0,1160769.36496585,1858819.22860681,15.0,8.0,66.0,41.768288826880564,-87.68626172788565,"(41.768288826880564, -87.68626172788564)",2012-01-03,66
Vacant/Abandoned Building,12-00060133,01/13/2012,Rear,,Open,ALL AROUND,Vacant,False,False,6345,S,ABERDEEN,ST,60621.0,1170071.75088343,1862728.16081528,16.0,7.0,68.0,41.77881831221807,-87.6520504923102,"(41.77881831221807, -87.65205049231021)",2012-01-13,68
Vacant/Abandoned Building,12-00069723,01/17/2012,Front,,Open,FRONT DOOR AND GARAGE,Vacant,False,False,3518,W,79TH,PL,60652.0,1154322.30517835,1851658.60986956,18.0,8.0,70.0,41.748769600892686,-87.71008366525686,"(41.74876960089269, -87.71008366525686)",2012-01-17,70
Vacant/Abandoned Building,12-00038635,01/09/2012,Rear,,Open,REAR,Vacant,,True,9640,S,PRAIRIE,AVE,60628.0,1179618.96980134,1841106.6432338,6.0,5.0,49.0,41.719273510103065,-87.61770912079159,"(41.71927351010306, -87.6177091207916)",2012-01-09,49
Vacant/Abandoned Building,12-00120897,01/27/2012,Front,,Open,FRONT AND BACK,Vacant,False,True,3015,E,80TH,PL,60617.0,1197755.33589735,1852175.88976871,7.0,4.0,46.0,41.749215515399655,-87.55091390162592,"(41.749215515399655, -87.55091390162592)",2012-01-27,46
Vacant/Abandoned Building,12-00048710,01/11/2012,,,,,,,,2024,W,52ND,PL,60609.0,1163651.73997915,1869676.2917165002,16.0,9.0,61.0,41.79802204005501,-87.67539188329378,"(41.79802204005501, -87.67539188329378)",2012-01-11,61
Vacant/Abandoned Building,12-00083232,01/19/2012,,,,,,,,10211,S,COMMERCIAL,AVE,60617.0,1197496.12779427,1837819.33970161,10.0,4.0,51.0,41.70982642342404,-87.55234104735773,"(41.70982642342404, -87.55234104735773)",2012-01-19,51
Vacant/Abandoned Building,12-00122417,01/27/2012,Front,,Boarded,,Vacant,False,False,5122,S,HONORE,ST,60609.0,1164882.40992284,1870720.73280357,16.0,9.0,61.0,41.80086217541764,-87.67084927092209,"(41.800862175417635, -87.6708492709221)",2012-01-27,61
Vacant/Abandoned Building,12-00132334,01/30/2012,Front,,Boarded,,Vacant,False,False,8626,S,HOUSTON,AVE,60617.0,1197978.00058114,1848336.66689076,10.0,4.0,46.0,41.73867484378456,-87.55022601841615,"(41.73867484378456, -87.55022601841615)",2012-01-30,46
